p,k,Nnew,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
2,338,2,2.338.a.a,-48,6,54,5,-1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.a,-63,5,68,5,-1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.a,-14,6,20,5,-1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.a,-17,6,23,5,-1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.a,-60,4,64,5,-1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.a,-27,7,34,5,-1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.a,-51,5,56,5,-1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.a,-44,6,50,5,-1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.a,-34,8,42,5,-1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.a,-9,8,17,5,-1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-40,-6,34,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-6,-6,0,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-23,-2,21,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-55,-4,51,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-30,-2,28,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-48,-4,44,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-63,-5,58,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-14,-4,10,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-17,-2,15,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-60,-4,56,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-27,-1,26,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-51,-3,48,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-44,-2,42,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-34,0,34,1,1,3:[1:0];5:[1:0],1,1
2,338,2,2.338.a.b,-9,0,9,1,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-7,11,18,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-36,11,47,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-42,9,51,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-24,12,36,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-54,10,64,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-56,10,66,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-22,12,34,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-45,8,53,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-33,10,43,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-10,10,20,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-28,10,38,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-50,8,58,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-16,8,24,-7,1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.b,-61,7,68,-7,1,3:[1:0];5:[1:0],1,1
2,334,2,2.334.a.a,-6,3,9,5,-1,3:[1:0];5:[1:0],1,1
2,334,2,2.334.a.a,-40,3,43,5,-1,3:[1:0];5:[1:0],1,2
2,334,2,2.334.a.a,-55,4,59,5,-1,3:[1:0];5:[1:0],2,1
2,334,2,2.334.a.a,-23,6,29,5,-1,3:[1:0];5:[1:0],2,1
2,334,2,2.334.a.a,-32,5,37,5,-1,3:[1:0];5:[1:0],1,1
2,334,2,2.334.a.a,-46,3,49,5,-1,3:[1:0];5:[1:0],1,1
2,334,2,2.334.a.a,-11,5,16,5,-1,3:[1:0];5:[1:0],1,1
2,334,2,2.334.a.a,-62,1,63,5,-1,3:[1:0];5:[1:0],1,1
2,334,2,2.334.a.a,-15,3,18,5,-1,3:[1:0];5:[1:0],1,1
2,334,2,2.334.a.a,-49,2,51,5,-1,3:[1:0];5:[1:0],1,1
2,334,2,2.334.a.a,-29,4,33,5,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-7,5,12,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-36,5,41,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-42,3,45,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-24,6,30,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-54,4,58,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-56,4,60,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-22,6,28,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-45,2,47,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-33,4,37,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-10,4,14,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-28,4,32,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-50,2,52,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-16,2,18,-3,-1,3:[1:0];5:[1:0],1,1
2,332,2,2.332.a.a,-61,1,62,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-9,11,20,-7,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-44,9,53,-7,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-34,11,45,-7,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-51,8,59,-7,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-27,10,37,-7,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-60,7,67,-7,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-17,9,26,-7,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-55,12,67,-7,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-23,14,37,-7,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-40,12,52,-7,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-12,13,25,-7,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-47,11,58,-7,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.a,-31,13,44,-7,1,3:[1:0];5:[1:0],1,1
2,350,2,2.350.a.b,-63,-4,59,1,1,3:[1:0];5:[1:0],1,2
2,350,2,2.350.a.b,-14,-3,11,1,1,3:[1:0];5:[1:0],1,2
2,350,2,2.350.a.b,-48,-3,45,1,1,3:[1:0];5:[1:0],1,2
2,350,2,2.350.a.b,-30,-1,29,1,1,3:[1:0];5:[1:0],1,2
2,350,2,2.350.a.b,-40,-4,36,1,1,3:[1:0];5:[1:0],2,1
2,350,2,2.350.a.b,-6,-3,3,1,1,3:[1:0];5:[1:0],1,1
2,350,2,2.350.a.b,-57,-5,52,1,1,3:[1:0];5:[1:0],1,1
2,350,2,2.350.a.b,-20,-4,16,1,1,3:[1:0];5:[1:0],1,1
2,350,2,2.350.a.b,-24,-2,22,1,1,3:[1:0];5:[1:0],1,1
2,350,2,2.350.a.b,-54,-4,50,1,1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-9,3,12,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-44,1,45,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-34,3,37,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-51,0,51,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-27,2,29,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-60,-1,59,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-17,1,18,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-55,0,55,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-23,2,25,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-6,-2,4,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-40,-2,38,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-12,3,15,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-47,1,48,-3,-1,3:[1:0];5:[1:0],1,1
2,336,2,2.336.a.b,-31,3,34,-3,-1,3:[1:0];5:[1:0],1,1
2,342,2,2.342.a.a,-10,6,16,5,-1,3:[1:0];5:[1:0],1,1
2,342,2,2.342.a.a,-33,6,39,5,-1,3:[1:0];5:[1:0],1,1
2,342,2,2.342.a.a,-45,4,49,5,-1,3:[1:0];5:[1:0],1,1
2,342,2,2.342.a.a,-28,5,33,5,-1,3:[1:0];5:[1:0],1,1
2,342,2,2.342.a.a,-50,3,53,5,-1,3:[1:0];5:[1:0],1,1
2,342,2,2.342.a.a,-61,2,63,5,-1,3:[1:0];5:[1:0],1,1
2,342,2,2.342.a.a,-16,4,20,5,-1,3:[1:0];5:[1:0],1,1
2,342,2,2.342.a.a,-3,7,10,5,-1,3:[1:0];5:[1:0],1,1
2,342,2,2.342.a.a,-40,2,42,5,-1,3:[1:0];5:[1:0],1,2
2,342,2,2.342.a.a,-19,3,22,5,-1,3:[1:0];5:[1:0],1,1
2,342,2,2.342.a.a,-58,1,59,5,-1,3:[1:0];5:[1:0],1,1
2,342,2,2.342.a.a,-53,2,55,5,-1,3:[1:0];5:[1:0],1,1
2,342,2,2.342.a.a,-25,4,29,5,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-40,12,52,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-55,12,67,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-23,14,37,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-63,9,72,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-14,10,24,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-30,12,42,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-48,10,58,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-34,12,46,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-44,10,54,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-9,12,21,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-60,8,68,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-17,10,27,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-27,11,38,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.a,-51,9,60,-7,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-19,-2,17,1,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-58,-3,55,1,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-53,-2,51,1,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-25,0,25,1,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-40,-2,38,1,1,3:[1:0];5:[1:0],1,2
2,358,2,2.358.a.b,-5,1,6,1,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-44,-4,40,1,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-36,-4,32,1,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-66,-5,61,1,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-11,-3,8,1,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-16,-3,13,1,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-61,-4,57,1,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-28,-1,27,1,1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.b,-50,-3,47,1,1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.b,-6,9,15,-7,1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.b,-40,9,49,-7,1,3:[1:0];5:[1:0],1,2
2,340,2,2.340.a.b,-55,10,65,-7,1,3:[1:0];5:[1:0],2,1
2,340,2,2.340.a.b,-23,12,35,-7,1,3:[1:0];5:[1:0],2,1
2,340,2,2.340.a.b,-49,8,57,-7,1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.b,-29,10,39,-7,1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.b,-62,7,69,-7,1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.b,-15,9,24,-7,1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.b,-11,11,22,-7,1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.b,-46,9,55,-7,1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.b,-32,11,43,-7,1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-6,-2,4,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-40,-2,38,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-55,0,55,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-23,2,25,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-63,-1,62,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-14,0,14,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-30,2,32,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-48,0,48,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-34,4,38,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-44,2,46,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-9,4,13,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-60,0,60,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-17,2,19,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-27,3,30,-3,-1,3:[1:0];5:[1:0],1,1
2,344,2,2.344.a.b,-51,1,52,-3,-1,3:[1:0];5:[1:0],1,1
2,350,2,2.350.a.a,-63,2,65,5,-1,3:[1:0];5:[1:0],1,2
2,350,2,2.350.a.a,-14,3,17,5,-1,3:[1:0];5:[1:0],1,2
2,350,2,2.350.a.a,-48,3,51,5,-1,3:[1:0];5:[1:0],1,2
2,350,2,2.350.a.a,-30,5,35,5,-1,3:[1:0];5:[1:0],1,2
2,350,2,2.350.a.a,-40,2,42,5,-1,3:[1:0];5:[1:0],2,1
2,350,2,2.350.a.a,-6,3,9,5,-1,3:[1:0];5:[1:0],1,1
2,350,2,2.350.a.a,-57,1,58,5,-1,3:[1:0];5:[1:0],1,1
2,350,2,2.350.a.a,-20,2,22,5,-1,3:[1:0];5:[1:0],1,1
2,350,2,2.350.a.a,-24,4,28,5,-1,3:[1:0];5:[1:0],1,1
2,350,2,2.350.a.a,-54,2,56,5,-1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.a,-40,3,43,-3,-1,3:[1:0];5:[1:0],1,2
2,340,2,2.340.a.a,-6,3,9,-3,-1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.a,-55,4,59,-3,-1,3:[1:0];5:[1:0],2,1
2,340,2,2.340.a.a,-23,6,29,-3,-1,3:[1:0];5:[1:0],2,1
2,340,2,2.340.a.a,-49,2,51,-3,-1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.a,-29,4,33,-3,-1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.a,-62,1,63,-3,-1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.a,-15,3,18,-3,-1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.a,-11,5,16,-3,-1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.a,-46,3,49,-3,-1,3:[1:0];5:[1:0],1,1
2,340,2,2.340.a.a,-32,5,37,-3,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-52,4,56,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-26,6,32,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-18,4,22,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-59,3,62,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-7,6,13,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-39,4,43,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-41,4,45,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-63,5,68,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-14,6,20,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-48,6,54,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-30,8,38,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-40,8,48,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-23,10,33,5,-1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.a,-55,8,63,5,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-10,11,21,-7,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-45,9,54,-7,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-33,11,44,-7,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-61,7,68,-7,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-16,9,25,-7,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-28,10,38,-7,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-50,8,58,-7,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-58,6,64,-7,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-19,8,27,-7,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-53,7,60,-7,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-25,9,34,-7,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-5,10,15,-7,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.b,-40,7,47,-7,1,3:[1:0];5:[1:0],1,2
2,346,2,2.346.a.b,-52,-4,48,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-26,-2,24,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-18,-4,14,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-59,-5,54,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-7,-2,5,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-39,-4,35,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-41,-4,37,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-63,-5,58,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-14,-4,10,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-48,-4,44,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-30,-2,28,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-6,-6,0,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-40,-6,34,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-23,-2,21,1,1,3:[1:0];5:[1:0],1,1
2,346,2,2.346.a.b,-55,-4,51,1,1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-10,5,15,-3,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-45,3,48,-3,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-33,5,38,-3,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-61,1,62,-3,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-16,3,19,-3,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-28,4,32,-3,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-50,2,52,-3,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-58,0,58,-3,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-19,2,21,-3,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-53,1,54,-3,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-25,3,28,-3,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-4,5,9,-3,-1,3:[1:0];5:[1:0],1,1
2,348,2,2.348.a.a,-40,1,41,-3,-1,3:[1:0];5:[1:0],1,2
2,358,2,2.358.a.a,-19,4,23,5,-1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.a,-58,3,61,5,-1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.a,-53,4,57,5,-1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.a,-25,6,31,5,-1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.a,-40,4,44,5,-1,3:[1:0];5:[1:0],1,2
2,358,2,2.358.a.a,1,13,12,5,-1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.a,-44,2,46,5,-1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.a,-36,2,38,5,-1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.a,-66,1,67,5,-1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.a,-11,3,14,5,-1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.a,-16,3,19,5,-1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.a,-61,2,63,5,-1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.a,-28,5,33,5,-1,3:[1:0];5:[1:0],1,1
2,358,2,2.358.a.a,-50,3,53,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-56,6,62,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-21,8,29,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-40,8,48,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-14,7,21,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-63,6,69,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-30,9,39,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-48,7,55,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-18,6,24,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-59,5,64,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-26,8,34,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-52,6,58,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-41,6,47,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-39,6,45,5,-1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.a,-7,8,15,5,-1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-59,7,66,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-18,8,26,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-26,10,36,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-52,8,60,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-7,10,17,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-39,8,47,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-41,8,49,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-48,10,58,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-30,12,42,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-63,9,72,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-14,10,24,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-40,12,52,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-23,14,37,-7,1,3:[1:0];5:[1:0],1,1
2,352,2,2.352.a.a,-55,12,67,-7,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-56,-6,50,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-21,-4,17,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-40,-6,34,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-6,-6,0,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-14,-3,11,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-63,-4,59,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-30,-1,29,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-48,-3,45,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-18,-2,16,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-59,-3,56,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-26,0,26,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-52,-2,50,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-41,-2,39,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-39,-2,37,1,1,3:[1:0];5:[1:0],1,1
2,354,2,2.354.a.b,-7,0,7,1,1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-30,9,39,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-48,7,55,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-63,6,69,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-14,7,21,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-40,8,48,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-56,6,62,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-21,8,29,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-67,3,70,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-10,4,14,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-37,3,40,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-43,3,46,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-17,5,22,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-60,4,64,5,-1,3:[1:0];5:[1:0],1,1
2,362,2,2.362.a.a,-27,7,34,5,-1,3:[1:0];5:[1:0],1,1
